晚安好梦啦 喜欢请关注收藏喔
,主评论
现在是167.7w 4927弹幕，我相信肯定不止这个数[藏狐][doge], _亓夬_, 女, 中午吃什么？,主评论
我针服了，吴不吴聊，亦天天的，凡不凡 , 执手撩星, 男, 执手撩星，我的名,主评论
千万播放预定！！[热词系列_仙人指路][热词系列_排面][热词系列_你币有了][热词系列_再来亿遍], haowaii, 男, 每一个有趣的0都能找到完美的1,主评论
你TM想笑死我？[喜极而泣], 真实的魔王, 保密, 评论区,主评论
这个b每次一发视频必引起巨浪[藏狐], 啸宝宝お, 女, ゼロから　once again,主评论
低情商：卧槽
高情商：好活, 浪里小白条iii, 男, 赖东东不错嘛,主评论
这质量也太高了吧, 鈴白瑞樹QAQ, 女, 爸妈赞助滑手、成都骨科常驻嘉宾、16岁最菜滑雪玩家,主评论
白  嫖  失  败, 坍缩的独白, 保密, ,主评论
UP算是把地球人DNA给玩明白了[doge][doge], 怪蜀黍X流星雨, 男, ,主评论
青红造了个孽！, 初方离熙, 女, 我看不到我自己,主评论
这得记得多少台词啊[热词系列_吹爆][热词系列_你币有了], 不要生气不值得, 保密, ,主评论
再来亿遍, 今天也对影将军心动, 女, 我是阿影的无脑舔狗。,主评论
青红造了个孽！他来了他又来了！[热词系列_知识增加], 寒雨幽梦, 保密, ,主评论
要素过多[吃瓜], 天人皆奉信的诳语, 保密, 能穿越时空的，只有回忆,主评论
往下翻，你会发现它转起来了
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
往上翻，你会发现它转起来了[doge]
能展开的都是可爱善良的人呀，祝您一天开心快乐, 月燦星满, 男, 月灿星满,主评论
好看[藏狐], 猎狗大师, 保密, 忍一时越想越气，退一步越想越亏
解神者diss,主评论
A, 安幕蜥, 男, ,主评论
视频能P么？视频不是不能P的，好多人都说视频不能P的，所以我说视频是真的。我刚来B站，不太懂, 音越暗符, 男, 我搬一块砖头去建立普遍的幸福,因此我心安理得。 ,主评论
我的评价是：牛牛牛[嘉然_点赞], 篮网队二当家凯里欧文, 男, ,主评论
[热词系列_知识增加][热词系列_可以], 过了二十年, 保密, 勇敢牛牛，不怕困难,主评论
看着像p的, 健身博主张先生, 保密, 骂完人拉黑真没必要,主评论
离大谱逆大天握大草, 最温柔の海盗狗, 女, ,主评论
太绝了，从来不投币的我必须投币！！, 爪哇小妖, 女, ,主评论
《B站up主十一大准则》

1，作品可以接地气，但不能接地府

2，作品可以送给观众，但不能送走观众

3，作品可以让观众今天的b站逛完了，但不能让观众这辈子的b站逛完了

4，作品可以报答观众，但不能报废观众。

5，作品可以让观众感受艺术，但不能让观众感受医术

6，作品可以把观众送上殿堂，但不能把观众送上天堂

7，作品可以有别生活，但不能让观众告别生活

8，作品可以要钱，但不能要命

9，作品可以让碳基生物重新投币，但不能让碳基生物重新投胎。

10，作品可以在外太空制作，但一定要在地球上传

11，作品可以冷门，但不能邪门

望这位up猪注意一下。, 白凯丿千夜, 保密, 沙雕，少看点P站，不要看见我的头像就点进来！,主评论
如此高质量的鬼畜，千万播放预定[脱单doge], _相濡以默_, 男, 我想去看星辰大海,主评论
这个up是真的宝藏，几个千万播放了[热词系列_吹爆], 可能也许大概应该或许, 保密, ,主评论
从QQ空间来的[脱单doge][脱单doge], 李不李姐, 女, 我太喜欢逛超市了！,主评论
千万播放预定[藏狐], -不过六级不改名, 保密, ,主评论
不行了，不行了，我的[热词系列_DNA]完全崩溃了, 幻想乡的弹幕之旅, 男, 此生无悔入东方，来世愿生幻想乡,主评论
he hehe he hehe[滑稽][滑稽], 工具人理德, 保密, ,主评论
我的DNA，碎了[辣眼睛][辣眼睛], 苏子佩aw, 保密, 若有天光，伴你凯旋。,主评论
反正up主每个视频都上热门，不如我们取关吧，反正能在排行榜上看见[doge], Hatter77, 男, ,主评论
太牛了, 半夜擦你工图, 保密, ,主评论
什么时候上映, 静静眺望窗外, 保密,  生活还要继续,主评论
逆大天了[热词系列_DNA], 阿穆先生, 保密, ,主评论
什么时候上映，国庆档吗, 三无市民, 保密, ,主评论
好活当赏[藏狐][跪了][打call][热词系列_你币有了], 仲夏夜雨梦, 男, Reflection,主评论
真的这么秀吗？, 坑的不多, 保密, ,主评论
封面来啦！！
[藏狐], 星辰白约, 保密, 那个……给我三连能脱单，听说了吗？,主评论
都让你懂完了[妙啊][妙啊][脱单doge][脱单doge][脱单doge][脱单doge], 芃程_, 男, ,主评论
我赞很大，你忍一下
░░░░░░░░░▄▄
░░░░░░░░░█░█
░░░░░░░░░█░█
░░░░░░░░█░░█
░░░░░░░█░░░█
█████▄▄█░░░██████▄
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█████░░░░░░░░█
████▀░░░▀▀██████▀, 香芋派君君, 保密, 我懒死了，什么都不想写~,主评论
省流助手：[藏狐], 忘世丶无名, 男, 二刺猿,主评论
今年看到最好玩的视频，没有之一, 一切美好将会到来, 男, 追自己喜欢的番，做自己想做的,主评论
up主真是一个梗素材嵌合超载龙[狗子], 冰味冰激凌, 保密, 这个人神秘的一匹(〜￣▽￣)〜,主评论
UP算是把地球人DNA给玩明白了[doge][doge], 怪蜀黍X流星雨, 男, ,主评论
青红造了个孽！, 初方离熙, 女, 我看不到我自己,主评论
这得记得多少台词啊[热词系列_吹爆][热词系列_你币有了], 不要生气不值得, 保密, ,主评论
再来亿遍, 今天也对影将军心动, 女, 我是阿影的无脑舔狗。,主评论
青红造了个孽！他来了他又来了！[热词系列_知识增加], 寒雨幽梦, 保密, ,主评论
要素过多[吃瓜], 天人皆奉信的诳语, 保密, 能穿越时空的，只有回忆,主评论
往下翻，你会发现它转起来了
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
(･`       )
(ω･`　)
(･ω･`  )
(´･ω･`)
(  ´･ω･)
(　´･ω)
(  　 ´･)
( 　　´)
(           )
(`　　 )
往上翻，你会发现它转起来了[doge]
能展开的都是可爱善良的人呀，祝您一天开心快乐, 月燦星满, 男, 月灿星满,主评论
好看[藏狐], 猎狗大师, 保密, 忍一时越想越气，退一步越想越亏
解神者diss,主评论
A, 安幕蜥, 男, ,主评论
视频能P么？视频不是不能P的，好多人都说视频不能P的，所以我说视频是真的。我刚来B站，不太懂, 音越暗符, 男, 我搬一块砖头去建立普遍的幸福,因此我心安理得。 ,主评论
我的评价是：牛牛牛[嘉然_点赞], 篮网队二当家凯里欧文, 男, ,主评论
[热词系列_知识增加][热词系列_可以], 过了二十年, 保密, 勇敢牛牛，不怕困难,主评论
看着像p的, 健身博主张先生, 保密, 骂完人拉黑真没必要,主评论
离大谱逆大天握大草, 最温柔の海盗狗, 女, ,主评论
太绝了，从来不投币的我必须投币！！, 爪哇小妖, 女, ,主评论
《B站up主十一大准则》

1，作品可以接地气，但不能接地府

2，作品可以送给观众，但不能送走观众

3，作品可以让观众今天的b站逛完了，但不能让观众这辈子的b站逛完了

4，作品可以报答观众，但不能报废观众。

5，作品可以让观众感受艺术，但不能让观众感受医术

6，作品可以把观众送上殿堂，但不能把观众送上天堂

7，作品可以有别生活，但不能让观众告别生活

8，作品可以要钱，但不能要命

9，作品可以让碳基生物重新投币，但不能让碳基生物重新投胎。

10，作品可以在外太空制作，但一定要在地球上传

11，作品可以冷门，但不能邪门

望这位up猪注意一下。, 白凯丿千夜, 保密, 沙雕，少看点P站，不要看见我的头像就点进来！,主评论
如此高质量的鬼畜，千万播放预定[脱单doge], _相濡以默_, 男, 我想去看星辰大海,主评论
这个up是真的宝藏，几个千万播放了[热词系列_吹爆], 可能也许大概应该或许, 保密, ,主评论
从QQ空间来的[脱单doge][脱单doge], 李不李姐, 女, 我太喜欢逛超市了！,主评论
千万播放预定[藏狐], -不过六级不改名, 保密, ,主评论
@嘟督不噶油, 造物主Faith, 男, 集沙雕与中二及正义于一身的遇到好看视频就会投币的好JO厨,主评论
DNA.....已经开始跳广播体操了[热词系列_知识增加], 真果粒官方, 保密, 嘟嘟嘟，吨吨吨，本果粒最爱送福利给大家了，关注了就别走噢~,主评论
这币啊，我投得不冤, 伝说の闇の魔导师, 保密, 全B站最佛系的LV.6,主评论
0:51金轮🤤🤤🤤, 咏雏塔菲柱, 男, 为善的受穷命更短，造恶的享富贵又寿延——《窦娥冤·关汉卿》,主评论
逆天！, 泽木桃惠是世界的瑰宝, 保密, 泽木桃惠单推人。,主评论
DNA终结手，您就是未来防止DNA紊乱的大仙？, 贫穷の鸽子, 男, 贫穷非常贫穷,主评论
疯狂动物城原片疑似泄露[doge], 水环, 保密, ,主评论
牛蛙, 为什么咬我吖, 保密, 别问，问就是没钱,主评论
@无穷小亮的科普日常 狐主任快来呀[doge], 小孙同学呢, 男, 小老虎不愿来世外桃源煲汤,主评论
这样的up活该火[藏狐], 最爱黄色尾巴, 男, ,主评论
嫖起来，不准投！up都凉了，没人值得你们投币，我也不值得你们投币，嫖起来，不准投，我来b站，只办三件事，白嫖，白嫖，还是TMD白嫖！[doge], 我是个浪人吗, 保密, 心情不好喝闷酒，遇到事情喝可乐。
人生除死无大事，何怕阴云暗今日​。,主评论
什么叫做专业？我让你给我翻译翻译什么叫专业！
专业就是，视频剪辑行云流水，题材玩梗出类拔萃
看到没，这就叫专业, 碧丶落, 男, 生活嘛,主评论
@无穷小亮的科普日常 [doge], 飘来飘去の空气, 男, 萌新同人up，感觉还行就点个关注吧，我尽量做到日更,主评论
上百大, 瘋不孓, 男, ,主评论
要笑死了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈[大笑][大笑][大笑]...........[灵魂出窍][灵魂出窍], 得立刻打开冰可乐, 男, 好耶好耶好耶好耶,主评论
牛逼, 小松杜荀鹤, 男, 你又在偷看我的主页吧，JOJO!,主评论
我以为你只是换头，喝了口水，差点给我呛死, 星小菌呀, 男, 我是星小菌，一个热爱游戏的up，会为大家带来各种游戏视频和小说，喜欢就关注我吧~,主评论
就冲这质量，保底也得是个千万播放。[藏狐], 天空渡口, 保密, 。。。。。。。。,主评论
兄弟们跟团：→https://b23.tv/KLXZ8s[doge], HanDGD吸猫, 保密, 天啊！衣服你不要在瘦了啊～,主评论
我预言这支视频播放会过千万[害羞], -阿碧, 女, 欢迎来到我的盆友圈（doge）,主评论
👽:那我走？, 叁の玖, 男, 主播:1549117655～蕉流裙:521312249～,主评论
要素过多[藏狐], 阳光果粒狗, 保密, 影视剪辑，我的id为何这样熟悉，在别的墙头的微博里,主评论
绝活, ruich97, 保密, ????????????????????????
请允许我们在此献上最后的告别，以此纪念其在哔哩哔哩留下的回忆与足迹。
????????????????????????​,主评论
一个字:绝！！[藏狐], 嘛的发66, 保密, 嗷嗷,主评论
‏  
‎   
‏  
    
‌, 鲲扶幽, 保密, 北冥有鱼，其名为鲲。,主评论
我上电视了[藏狐], 道士哥哥小白, 保密, 一页书的价值只在于它被翻到的时候，而后来的生活定会翻遍和翻乱这本书上的每一页——伊塔洛·卡尔维诺《卡尔维诺文集》,主评论
从今以后，评论区就是我黑暗之神的天下了，哈哈哈哈，哈哈哈哈，哈哈哈哈[奸笑], 茶风行, 保密, ,主评论
这是我今年看过最好的活儿了, 暝鸮, 保密, 偶尔打鸡血，时常懒蛋蛋。,主评论
上次看见这么好的鬼畜视频还是在上次[藏狐], 虚空幻想曲, 保密, 没有,主评论
停，别继续往下划屏幕了，看看下面这行字

“你超棒！明天请继续加油！”

OK，可以划走啦
只是以防万一今天一整天都没有人夸夸你 
[给心心][给心心][给心心], 吃小孩的雪花花, 保密, 该账号已被设置为（仅你可见）,主评论
我是......伞兵吗？, 叁の玖, 男, 主播:1549117655～蕉流裙:521312249～,主评论
疯狂动物城是什么(º﹃º )我只记得[藏狐]了 [妙啊], 秦淮APRIL, 保密, 06✌,主评论
@无穷小亮的科普日常, 众妙之门o, 男, ,主评论
好活, 十四今天吃森莫, 保密, 唔噗噗噗,主评论
我愿称之为绝绝子[笑哭], 布德尼, 保密, 给老板送上最好的一盏路灯，这是我最后的温柔,主评论
迪斯尼律师函警告, 柳八公子, 保密, ,主评论
你们眼里都是视频，我不一样，当金轮的笑声响起我的眼里就只有金轮，嘿嘿我的金轮🤤🤤🤤🤤, 魔防队第七组管理员, 男, 不是农批也不是原批，老二次元，喜欢看番听音乐,主评论
离谱, 悠悠吾歆, 保密, ,主评论
2 0 2 1 全 明 星, Leradon, 男, Orbis Non Sufficit.,主评论
这里是2017年的b站吗[doge], 落栖雨, 保密, 千万不要忘记阶级斗争,主评论
优秀的作品本身就是热度
艺术送入殿堂
而不入地狱
所以我这一生......
不[热词系列_三连]对得起我们吗！
虽然看懂了但我大为震撼
[脱单doge][脱单doge][脱单doge], 洛叶霜红, 保密, 咸鱼一枚，大概,主评论
有1嘛？[藏狐], 雷瑟庄园, 男, ,主评论
[嘟嘟]很喜欢[热词系列_可以][热词系列_三连], Z蓝幽, 男, 嘿嘿嘿，窥屏中。。。(･ิϖ･ิ)っ,主评论
还别说，这兔子还真挺像周姐的[笑哭], 夜刀神-士织, 男, ,主评论
给我上热搜！！！, 罐头獾, 女, 本人半瓶子水全能晃悠型选手简称: 全能选手【雾】,主评论
其实这才是原片[doge], 工作狂猫喵喵, 保密, 猫猫猫猫猫！喂猫 撸猫 吸猫！,主评论
我赞很大，你忍一下
░░░░░░░░░▄▄
░░░░░░░░░█░█
░░░░░░░░░█░█
░░░░░░░░█░░█
░░░░░░░█░░░█
█████▄▄█░░░██████▄
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█████░░░░░░░░█
████▀░░░▀▀██████▀, 锅哥_6B智, 男, ,主评论
逆了个天[藏狐], 云城大仙, 男, 爱自己是终身浪漫的开始,主评论
[藏狐], 冬冬super, 男, ,主评论
导演剪辑版[藏狐], 最最亲爱的陌陌啊, 男, ,主评论
三个月来寒窗苦玩，让我能够完整地理解这个视频的每一个梗。(但其实还是有不懂的[藏狐]), 二oYo二, 保密, ともよ様・マジ・天才！,主评论
坏了，违和感让up吃了, 栗悟饭与龟波功*, 女, 新手书进度，大约三分之一|･ω･｀),主评论
→https://b23.tv/KLXZ8s   跟团了, 我是十代目的狗, 女, 九袋面——！！,主评论
像大胡子的点赞[辣眼睛], 娱乐棉花糖, 男, ,主评论
这么高质量的鬼畜我还是上次看见的[doge], 梦丶陌, 男, bilibili- ( ゜- ゜)つロ 乾杯,主评论
人类基因库了属于是, li012, 保密, 屎壳郎碰上拉稀的——白跑一趟,主评论
弹幕：哪里是青红造了个白，你这是青红造了个孽啊, 鬼泣大病玩家收容所, 保密, 不做人了,主评论
up的名字就是招牌, 岁岁织春, 保密, make it happen,主评论
有、牛批, 阿木阿白鸭, 保密, ,主评论
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈, 秀予栏杆意, 保密, 我懒死了，什么都不想写╮(╯▽╰)╭,主评论
‏  
‎   
‏  
    
‌, 鲲扶幽, 保密, 北冥有鱼，其名为鲲。,主评论
我上电视了[藏狐], 道士哥哥小白, 保密, 一页书的价值只在于它被翻到的时候，而后来的生活定会翻遍和翻乱这本书上的每一页——伊塔洛·卡尔维诺《卡尔维诺文集》,主评论
从今以后，评论区就是我黑暗之神的天下了，哈哈哈哈，哈哈哈哈，哈哈哈哈[奸笑], 茶风行, 保密, ,主评论
这是我今年看过最好的活儿了, 暝鸮, 保密, 偶尔打鸡血，时常懒蛋蛋。,主评论
上次看见这么好的鬼畜视频还是在上次[藏狐], 虚空幻想曲, 保密, 没有,主评论
停，别继续往下划屏幕了，看看下面这行字

“你超棒！明天请继续加油！”

OK，可以划走啦
只是以防万一今天一整天都没有人夸夸你 
[给心心][给心心][给心心], 吃小孩的雪花花, 保密, 该账号已被设置为（仅你可见）,主评论
我是......伞兵吗？, 叁の玖, 男, 主播:1549117655～蕉流裙:521312249～,主评论
疯狂动物城是什么(º﹃º )我只记得[藏狐]了 [妙啊], 秦淮APRIL, 保密, 06✌,主评论
@无穷小亮的科普日常, 众妙之门o, 男, ,主评论
好活, 十四今天吃森莫, 保密, 唔噗噗噗,主评论
我愿称之为绝绝子[笑哭], 布德尼, 保密, 给老板送上最好的一盏路灯，这是我最后的温柔,主评论
迪斯尼律师函警告, 柳八公子, 保密, ,主评论
你们眼里都是视频，我不一样，当金轮的笑声响起我的眼里就只有金轮，嘿嘿我的金轮🤤🤤🤤🤤, 魔防队第七组管理员, 男, 不是农批也不是原批，老二次元，喜欢看番听音乐,主评论
离谱, 悠悠吾歆, 保密, ,主评论
2 0 2 1 全 明 星, Leradon, 男, Orbis Non Sufficit.,主评论
这里是2017年的b站吗[doge], 落栖雨, 保密, 千万不要忘记阶级斗争,主评论
优秀的作品本身就是热度
艺术送入殿堂
而不入地狱
所以我这一生......
不[热词系列_三连]对得起我们吗！
虽然看懂了但我大为震撼
[脱单doge][脱单doge][脱单doge], 洛叶霜红, 保密, 咸鱼一枚，大概,主评论
有1嘛？[藏狐], 雷瑟庄园, 男, ,主评论
[嘟嘟]很喜欢[热词系列_可以][热词系列_三连], Z蓝幽, 男, 嘿嘿嘿，窥屏中。。。(･ิϖ･ิ)っ,主评论
还别说，这兔子还真挺像周姐的[笑哭], 夜刀神-士织, 男, ,主评论
给我上热搜！！！, 罐头獾, 女, 本人半瓶子水全能晃悠型选手简称: 全能选手【雾】,主评论
其实这才是原片[doge], 工作狂猫喵喵, 保密, 猫猫猫猫猫！喂猫 撸猫 吸猫！,主评论
我赞很大，你忍一下
░░░░░░░░░▄▄
░░░░░░░░░█░█
░░░░░░░░░█░█
░░░░░░░░█░░█
░░░░░░░█░░░█
█████▄▄█░░░██████▄
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█░░░░░░░░░░░░█
▓▓▓▓█████░░░░░░░░█
████▀░░░▀▀██████▀, 锅哥_6B智, 男, ,主评论
逆了个天[藏狐], 云城大仙, 男, 爱自己是终身浪漫的开始,主评论
[藏狐], 冬冬super, 男, ,主评论
导演剪辑版[藏狐], 最最亲爱的陌陌啊, 男, ,主评论
三个月来寒窗苦玩，让我能够完整地理解这个视频的每一个梗。(但其实还是有不懂的[藏狐]), 二oYo二, 保密, ともよ様・マジ・天才！,主评论
坏了，违和感让up吃了, 栗悟饭与龟波功*, 女, 新手书进度，大约三分之一|･ω･｀),主评论
→https://b23.tv/KLXZ8s   跟团了, 我是十代目的狗, 女, 九袋面——！！,主评论
像大胡子的点赞[辣眼睛], 娱乐棉花糖, 男, ,主评论
这么高质量的鬼畜我还是上次看见的[doge], 梦丶陌, 男, bilibili- ( ゜- ゜)つロ 乾杯,主评论
人类基因库了属于是, li012, 保密, 屎壳郎碰上拉稀的——白跑一趟,主评论
弹幕：哪里是青红造了个白，你这是青红造了个孽啊, 鬼泣大病玩家收容所, 保密, 不做人了,主评论
up的名字就是招牌, 岁岁织春, 保密, make it happen,主评论
有、牛批, 阿木阿白鸭, 保密, ,主评论
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈好哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈, 秀予栏杆意, 保密, 我懒死了，什么都不想写╮(╯▽╰)╭,主评论
短短时间就火了，这不得破千万[藏狐], 我有两只小pang手, 保密, #希望我能够学会独立 尽快成长#,主评论
半天不到5200多评论，怎么做到？, 达达莫尔, 保密, ,主评论
造孽啊。[藏狐][藏狐], -Z_H-, 男, ,主评论
卧槽笑死我了啊哈哈哈哈哈, 徐伦1993_, 男, ,主评论
三连让up为我点18万个赞[doge], 就你叫丽塔啊, 保密, 学会愤怒，然后悲伤,主评论
我DNA疯狂乱窜[藏狐], L圆心, 保密, ,主评论
究极缝合怪[笑哭], Thomas_Wei, 男, ,主评论
这鬼畜味儿倍儿正啊，三连了[脱单doge], 茶希七七, 女, ,主评论
新镇站之宝啊，这TM是对口型的极致了吧？？？, 诶那谁_, 保密, ,主评论
很难不三连, 蛙啊哈, 保密, 请让我学习,主评论
我以为我回到了2016年的B站鬼畜区, --南国红豆--, 男, ,主评论
“绝世好活”, 快快快醒醒-现充版, 保密, 我不做人啦！,主评论
太艹了 好喜欢！, 弑君酱什么都不会, 保密, ,主评论
又是你青红造了白, 看我眼神行事(ノ=Д=)ノ, 保密, 韦天魔术棒,主评论
这才是b站该有的样子, 被任意揉搓的Mindy, 女, 典型弱鸡非典型UP,主评论
改名吧，青红造了个孽，哎嗨哎嗨哎嗨嗨哎嗨[藏狐], 灰白视角, 男, 我们所过得每个平凡的日常，也许就是连续发生的奇迹,主评论
up为什么放原片？, ---Chun---, 女, 佛系,主评论
这不是疯狂动物园的电影原片段吗？后因主角长相过于[藏狐]而遭到修改，谢谢up让[狗子]看到原片段[支持], 柠檬小小橙子, 保密, 当代摸鱼学代师,主评论
放几年前也是好鬼畜[藏狐][藏狐][藏狐], 止于至善的顾李, 保密, 知我者谓我心忧，不知我者谓我何求,主评论
我三连还不行吗！币都给你！, 拓哉的Monica, 女, 本命木村拓哉 张译 张颂文 富大龙老师的热心观众 荣迷 日剧爱好者 早年间国产剧爱好者,主评论
[热词系列_秀][热词系列_梦幻联动][热词系列_有内味了][热词系列_芜湖起飞], 三生羊, 男, ,主评论
本来我想划走的，但转念一想，万一我比up的赞多呢[doge]【神乐七奈_剪刀手】, 环游世界的阿狸, 男, 唉,主评论
疯狂动物城不是版权狂魔迪士尼的作品吗，可以这样改吗，会不会侵权啊，up要小心啊, 荔枝八分冰, 保密, (´-ι_-｀),主评论
味太冲啦，话说我华强哥买瓜记呢[doge], 秋江月稀夜, 男, 余幼时即厌学,主评论
我觉得这五分钟仿佛一个小时[doge], 橘珵珵-Eureka, 保密, ,主评论
[藏狐][藏狐], 久平不是酒瓶, 男, 大爱鲤鱼Ace,主评论
大佬666[doge], 中条废人, 保密, 我好像在哪里见过你,主评论
好久没看到这么高质量的视频了哈哈[藏狐], 哈皮乐无穷, 保密, ,主评论
喂！你做咩锁左我架BB车啊[脱单doge], Sparta丶V, 男, 逗~,主评论
不过离开了一个考试月，我竟看不懂B站热门的视频了[笑哭], 酚妥拉小明, 保密, ,主评论
好久没有看到这么逆天的视频了[热词系列_DNA], 天の女, 男, 只有被明日的我们铭记，今天才有意义。,主评论
哈哈哈太有意思了, 诡谲xk, 男, ,主评论
能让爷快乐的活，那就是[热词系列_好活], 丶211314, 保密, ,主评论
哈哈哈哈, 浊酒墨清, 保密, ,主评论
这种质量的视频作者要肝两个月才能搞出来，短视频那种两天一更，完全没法比。, sinoplato, 保密, ,主评论
哈哈哈, 普伦宁, 保密, 推大V和小V的区别在于你想梦纸醉金迷还是尝人间疾苦,主评论
青红造了个孽怕是, 许錦十安, 保密, 做点儿什么，人总得要动起来,主评论
1在哪里[tv_笑哭]我要去看看, SCPCN张哥, 保密, 机动后勤部干员 梦行者,主评论
这个暑假电影院没这个我要死[藏狐], 你老婆居然会漏气, 保密, ,主评论
视频质量太高了[藏狐], shungle, 保密, 读书写作,主评论
这种视频质量才值得上热搜嘛[热词系列_三连]
之前那些（一部分）都是个啥?, 大斯汪来了, 保密, 为了妮，我变成狼人模样～,主评论
丝滑, 甲子園の夢, 女, 喜欢美食与棒球，现在也许也是一期一会的小可爱,主评论
这个视频注定妃同凡人[doge], 陆-远, 保密, 文明其精神，野蛮其体魄。！,主评论
可恶！我的DNA现在已经和我的心电图一样了！我不看了[藏狐], 一个袋子awa, 男, ,主评论
杂了，玩杂了!太多要素啦[藏狐], AutoFull傲风电竞椅, 保密, LPL职业赛事专用电竞椅  想赢坐傲风  欢迎加入粉丝群786308614一起交流～,主评论
看完了，感觉不像是官方宣传片, 贼慢列车, 保密, 闲着也是闲着，不如一起来闲着，还能闲着,主评论
[藏狐][藏狐][藏狐], mica开源, 男, 如梦技术（dreamlu.net），你的编程加油站！,主评论
《全明星阵容》, 桑尼ssr, 男, 世事无法总让人称心如意,主评论
引 狐 入 洞, Master_Masker, 女, 这个人很神秘，什么都写了,主评论
视频质量很高，除了快乐星球那个烂梗，其他都很有意思, 小张同学233, 保密, ,主评论
给我笑拉了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈[藏狐], 快慢基, 保密, emmmmm,主评论
